"bloco";"y";"x";"id";"vulgar";"cient";"familia";"nome";"classif";"c7";"c10";"c13";"c16";"coordx";"coordy";"fuste7";"fuste10";"fuste13";"st7";"st10";"st13";"fito7";"fito10";"fito13";"copa7";"copa10";"copa13";"obs";"d7";"d10";"d13";"d16";"g7";"g10";"g13";"g16";"ipa0710";"ipa0713";"ipa0716";"ipa1013";"ipa1016";"ipa1316";"ipa0710.100";"ipa0713.100";"ipa0716.100";"ipa1013.100";"ipa1016.100";"ipa1316.100";"numcient";"numclassif";"sub100";"sub50";"sub25";"sub20";"sub15";"sub10";"G7.100";"G7.50";"G7.25";"G7.20";"G7.15";"G7.10";"Gnorm7.100";"Gnorm7.50";"Gnorm7.25";"Gnorm7.20";"Gnorm7.15";"Gnorm7.10";"bal7.100";"bal7.50";"bal7.25";"bal7.20";"bal7.15";"bal7.10";"d7.100";"d7.50";"d7.25";"d7.20";"d7.15";"d7.10";"dalt7.100";"dalt7.50";"dalt7.25";"dalt7.20";"dalt7.15";"dalt7.10";"Igh7.100";"Igh7.50";"Igh7.25";"Igh7.20";"Igh7.15";"Igh7.10";"dist7.3";"viz7.3";"dist7.5";"viz7.5";"dist7.7";"viz7.7";"dist7.10";"viz7.10";"dist7.12";"viz7.12";"dist7.15";"viz7.15";"dist7.17";"viz7.17";"dist7.20";"viz7.20";"Hg7.3";"Hg7.5";"Hg7.7";"Hg7.10";"Hg7.12";"Hg7.15";"Hg7.17";"Hg7.20";"TB7.3";"TB7.5";"TB7.7";"TB7.10";"TB7.12";"TB7.15";"TB7.17";"TB7.20";"poligonos.7";"areas.7";"diametros.7";"num.viz.7";"APA7.m";"APA7.v";"Hgalt7.3";"Hgalt7.5";"Hgalt7.7";"Hgalt7.10";"Hgalt7.12";"Hgalt7.15";"Hgalt7.17";"Hgalt7.20";"TBalt7.3";"TBalt7.5";"TBalt7.7";"TBalt7.10";"TBalt7.12";"TBalt7.15";"TBalt7.17";"TBalt7.20";"Ek7.3";"Ek7.5";"Ek7.7";"Ek7.10";"Ek7.12";"Ek7.15";"Ek7.17";"Ek7.20"
E9;24,9;7,5;E9/13A;Cafezeiro;Casearia sylvestris Sw.;Salicaceae;Cassyl;Si;41,9;44,40000001;47,1;50;676957,5;7184524,9;1;2;NA;2;2;2;3;3;3;3;3;3;;13,34;14,13;14,99;15,92;0,014;0,0157;0,0176;0,0199;0,26;0,28;0,29;0,29;0,3;0,31;1,94902548725637;2,09895052473763;2,17391304347826;2,05237084217976;2,12314225053079;2,06804536357572;14;7;"X3.Y4";"X5.Y8";"X9.Y16";"X11.Y20";"X14.Y27";"X21.Y40";2,4759;0,4573;0,0769;0,0289;0,0506;0,0194;2,4899;0,4713;0,0909;0,0429;0,0646;0,0334;2,022;0,3817;0,0377;0,0194;0,0379;0,0194;16,8603488372093;16,2541176470588;12,7;13,3466666666667;14,2825;14,53;16,9017647058824;16,43625;12,5933333333333;13,35;14,5966666666667;15,72;0,791205456589356;0,820715112912565;1,0503937007874;0,999500499500499;0,934010152284264;0,918100481761872;0;0;4,58911756230657;1;10,0122163069327;2;10,0122163069327;2;10,0122163069327;2;22,6332305293292;3;37,6668594986148;4;111,121229074779;8;0;0,256783745154354;0,468825806645629;0,468825806645629;0,468825806645629;0,544435646453496;0,602376711085711;0,793330347538355;0;0,51861822402383;0,887411066304613;0,887411066304613;0,887411066304613;0,83907897593128;0,724668808997265;0,359998337910434;392;117,355444226277;15,8357616441765;6;0,975020852784129;6,16449875846032;0;0,256783745154354;0,468825806645629;0,468825806645629;0,468825806645629;0,544435646453496;0,602376711085711;0,754040530739183;0;0,51861822402383;0,887411066304613;0,887411066304613;0,887411066304613;0,83907897593128;0,724668808997265;0,532965195008557;0;1,38000269400087;2,76928414233808;2,76928414233808;2,76928414233808;4,31782730735823;5,90867905616193;11,4641026075193
D9;45;26,8;D9/182A;Capororoca;Myrsine gardneriana A.DC.;Primulaceae;Myrgar;P;31,49999998;32,39999999;33,3;33,3;676926,8;7184545;2;4;NA;2;2;2;2;3;3;3;2;3;;10,03;10,31;10,6;10,6;0,0079;0,0083;0,0088;0,0088;0,09;0,1;0,06;0,1;0,05;0;0,897308075772682;0,997008973080758;0,598205383848455;0,969932104752667;0,484966052376334;0;54;6;"X2.Y5";"X4.Y9";"X8.Y17";"X9.Y21";"X12.Y28";"X18.Y42";0,2751;0,2751;0,0578;0,0245;0,0245;0,0245;0,283;0,283;0,0657;0,0324;0,0324;0,0324;0,2672;0,2672;0,0499;0,0166;0,0166;0,0166;14,1926666666667;14,1926666666667;11,69;11,5366666666667;11,5366666666667;11,5366666666667;14,49;14,49;12,022;12,29;12,29;12,29;0,706702992155573;0,706702992155573;0,857998289136014;0,869401906963305;0,869401906963305;0,869401906963305;1,96977156020792;2;1,96977156020792;2;8,52187046055399;3;15,531150024211;4;27,2358499351733;5;64,8772505038527;8;95,4620496013816;10;95,4620496013816;10;0,736454970280603;0,736454970280603;0,892425478807848;1,04462366002004;1,13678866357242;1,40624127929685;1,55420156168779;1,55420156168779;2,29468233337823;2,29468233337823;2,32825936012128;2,42384692998708;2,49134118494531;2,79019442954489;2,96215061692938;2,96215061692938;393;46,6699021179054;13,6504771271551;5;0,38371119995545;2,56871318612741;0,736454970280603;0,736454970280603;0,736454970280603;0,736454970280603;0,736454970280603;1,18783204260456;1,18783204260456;1,18783204260456;2,29468233337823;2,29468233337823;2,29468233337823;2,29468233337823;2,29468233337823;2,76196963641105;2,76196963641105;2,76196963641105;1,57168384670718;1,57168384670718;1,57168384670718;1,57168384670718;1,57168384670718;11,5724904826501;11,5724904826501;11,5724904826501
D9;45;26,8;D9/182A;Capororoca;Myrsine gardneriana A.DC.;Primulaceae;Myrgar;P;31,49999998;32,39999999;33,3;33,3;676926,8;7184545;2;4;NA;2;2;2;2;3;3;3;2;3;;10,03;10,31;10,6;10,6;0,0079;0,0083;0,0088;0,0088;0,09;0,1;0,06;0,1;0,05;0;0,897308075772682;0,997008973080758;0,598205383848455;0,969932104752667;0,484966052376334;0;54;6;"X2.Y5";"X4.Y9";"X8.Y17";"X9.Y21";"X12.Y28";"X18.Y42";0,2751;0,2751;0,0578;0,0245;0,0245;0,0245;0,283;0,283;0,0657;0,0324;0,0324;0,0324;0,2672;0,2672;0,0499;0,0166;0,0166;0,0166;14,1926666666667;14,1926666666667;11,69;11,5366666666667;11,5366666666667;11,5366666666667;14,49;14,49;12,022;12,29;12,29;12,29;0,706702992155573;0,706702992155573;0,857998289136014;0,869401906963305;0,869401906963305;0,869401906963305;1,96977156020792;2;1,96977156020792;2;8,52187046055399;3;15,531150024211;4;27,2358499351733;5;64,8772505038527;8;95,4620496013816;10;95,4620496013816;10;0,736454970280603;0,736454970280603;0,892425478807848;1,04462366002004;1,13678866357242;1,40624127929685;1,55420156168779;1,55420156168779;2,29468233337823;2,29468233337823;2,32825936012128;2,42384692998708;2,49134118494531;2,79019442954489;2,96215061692938;2,96215061692938;393;46,6699021179054;13,6504771271551;5;0,38371119995545;2,56871318612741;0,736454970280603;0,736454970280603;0,736454970280603;0,736454970280603;0,736454970280603;1,18783204260456;1,18783204260456;1,18783204260456;2,29468233337823;2,29468233337823;2,29468233337823;2,29468233337823;2,29468233337823;2,76196963641105;2,76196963641105;2,76196963641105;1,57168384670718;1,57168384670718;1,57168384670718;1,57168384670718;1,57168384670718;11,5724904826501;11,5724904826501;11,5724904826501
G9;5,1;30,2;G9/65A;Vacum;Allophylus edulis (A. St.-Hil., Cambess. & A. Juss.) Radlk.;Sapindaceae;Alledu;St;42,30000001;42,30000001;41,79999999;42,10000001;677080,2;7184505,1;4;4;2;3;3;1;3;3;15;2;2;2;;13,46;13,46;13,31;13,4;0,0142;0,0142;0,0139;0,0141;0;-0,03;-0,01;-0,05;-0,01;0,03;0;-0,222882615156018;-0,0742942050520059;-0,37147102526003;-0,0742942050520059;0,225394440270473;2;8;"X4.Y4";"X7.Y8";"X14.Y16";"X17.Y19";"X23.Y26";"X34.Y38";1,1776;0,2126;0;0,0247;0;0;1,1918;0,2268;0,0142;0,0389;0,0142;0,0142;0,9247;0,1751;0;0,0247;0;0;15,9703773584906;14,9566666666667;13,46;15,595;13,46;13,46;16,0186538461538;15,0927272727273;NA;17,73;NA;NA;0,842810391881195;0,89993314018275;1;0,863097146521321;1;1;0;0;0;0;0;0;0;0;11,6275534826305;1;11,6275534826305;1;11,6275534826305;1;68,4782096652632;4;0;0;0;0;0,113285761922298;0,113285761922298;0,113285761922298;0,283868156888588;0;0;0;0;0,367231164008717;0,367231164008717;0,367231164008717;0,531608646778256;394;1480,00177138753;79,6342842326552;5;2,00993464449744;29,1347898251029;0;0;0;0;0;0;0;0,0608845607948014;0;0;0;0;0;0;0;0,0976113391820948;0;0;0;0;0;0;0;2,17185771163483
E3;44;19,5;E3/27A;Vacum 2;Allophylus semidentatus (Miq.) Radlk.;Sapindaceae;Allsem;St;34,8;34,8;35,5;35,80000001;676969,5;7184244;1;1;NA;2;1;1;3;5;3;3;3;2;;11,08;11,08;11,3;11,4;0,0096;0,0096;0,01;0,0102;0;0,04;0,04;0,07;0,05;0,03;0;0,36101083032491;0,36101083032491;0,631768953068592;0,451263537906137;0,265486725663717;3;8;"X3.Y2";"X5.Y3";"X9.Y5";"X11.Y6";"X15.Y8";"X22.Y12";2,1091;0,7301;0,3807;0,0757;0,1152;0;2,1187;0,7397;0,3903;0,0853;0,1248;0,0096;2,0479;0,7117;0,3715;0,0665;0,1152;0;18,7550793650794;19,1242857142857;21,86875;13,968;18,7725;11,08;18,8788709677419;19,5265;23,41;14,69;21,3366666666667;NA;0,590773293160795;0,579368043624412;0,506659045441555;0,793241695303551;0,590225063257424;1;0;0;0;0;5,94642749920305;1;15,4274611980061;2;37,5156280480839;4;79,0561949305201;7;94,7115454536103;8;114,162509439906;9;0;0;0,414501218483477;0,713882883352778;1,01068986922288;1,45342969975798;1,51580673146919;1,57756529206046;0;0;2,72936986151352;4,87786976638904;6,15531695642409;8,65744072630256;8,64083298573383;8,75548025985202;395;102,848362927091;16,7507035403751;6;0,795889937823388;5,0210603442398;0;0;0,414501218483477;0,713882883352778;1,01068986922288;1,45342969975798;1,51580673146919;1,57756529206046;0;0;2,72936986151352;4,87786976638904;6,15531695642409;8,65744072630256;8,64083298573383;8,75548025985202;0;0;2,87774348317584;6,42503049146465;11,2289163588173;20,3712500586241;22,3671814023528;25,0339605953649
F8;23,7;11,5;F8/68A;Dasyphyllum brasiliense;Dasyphyllum brasiliense (Spreng.) Cabrera;Asteraceae;Dasbra;P;43,5;43,5;NA;NA;677011,5;7184473,7;4;4;NA;1;1;NA;3;35;4;1;1;NA;;13,85;13,85;NA;NA;0,0151;0,0151;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;26;6;"X3.Y4";"X6.Y7";"X11.Y14";"X14.Y18";"X18.Y24";"X27.Y35";2,4748;0,5608;0,3194;0,0382;0,0199;0;2,4899;0,5759;0,3345;0,0533;0,035;0,0151;1,9488;0,3455;0,2606;0,0291;0;0;16,8603488372093;14,4362068965517;17,0154545454545;14,6233333333333;12,12;13,85;16,8957647058824;14,4571428571429;17,332;15,01;11,255;NA;0,821453941061663;0,959393287949361;0,813965913340813;0,947116480510599;1,14273927392739;1;0;0;4,47213595499958;1;4,47213595499958;1;28,5349256912632;4;64,224021654572;7;133,271356657824;12;181,305091742431;15;254,777511976776;19;0;0,199873801887707;0,199873801887707;0,585540562052128;1,00351186057641;1,36931858647362;1,53743757893825;1,76030400719975;0;-0,328701992692469;-0,328701992692469;-0,234284484951677;2,06162757171925;2,09746888055907;1,82948612730606;1,88988059592558;396;91,3625037696318;14,0675085913743;7;0,893626885511606;7,94332321474115;0;0,199873801887707;0,199873801887707;0,872401852305072;1,29037315082935;1,65617987672657;1,82429886919119;2,13536537104737;0;-0,328701992692469;-0,328701992692469;-0,0276108407899733;2,26830121588095;2,30414252472077;2,03615977146776;1,89278754942286;0;1,06002662007714;1,06002662007714;7,83653863105911;14,5304923726311;22,7285937136132;27,6490632954423;39,0790498907041
E5;23;37;E5/131A;Canela-guaicá;Ocotea puberula (Rich.) Nees;Lauraceae;Ocopub;Si;32,99999999;32,99999999;NA;NA;676987;7184323;1;NA;NA;1;NA;NA;2;4;4;2;NA;NA;;10,5;10,5;NA;NA;0,0087;0,0087;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;60;7;"X3.Y2";"X5.Y4";"X10.Y8";"X12.Y10";"X16.Y14";"X24.Y20";2,11;0,7473;0,1273;0,1474;0,0286;0,0975;2,1187;0,756;0,136;0,1561;0,0373;0,1062;2,0851;0,7473;0,1273;0,1474;0,0286;0,0975;18,7550793650794;20,2863157894737;18,3025;17,844;12,4966666666667;22,87;18,8882258064516;20,83;20,9033333333333;19,68;13,495;35,24;0,559848337381619;0,517590286425903;0,573692118563038;0,588433086751849;0,840224059749267;0,459116746829908;2,5;1;2,5;1;2,5;1;11,8407708461347;2;23,8027940864461;3;62,6135326919331;6;93,8765064924405;8;132,255007679085;10;1,34247619047619;1,34247619047619;1,34247619047619;1,47196484076508;1,61893790734219;1,94266957646686;2,10009969432714;2,21396821300253;9,896;9,896;9,896;10,1315266001318;10,7969658690654;11,7521143773017;12,0614320016749;12,1626808419929;397;121,4701719886;19,8083431646832;7;0,936313653421861;7,89503973332524;1,34247619047619;1,34247619047619;1,34247619047619;1,47196484076508;1,61893790734219;1,94266957646686;2,10009969432714;2,21396821300253;9,896;9,896;9,896;10,1315266001318;10,7969658690654;11,7521143773017;12,0614320016749;12,1626808419929;3,5447346294442;3,5447346294442;3,5447346294442;5,35386481503433;8,01109490477169;15,0185250792887;19,8098122058305;25,0358321920623
I4;0,6;27;I4/80A;Carvalho-brasileiro;Roupala montana var. brasiliensis (Klotzsch) K.S.Edwards;Proteaceae;Roumon;St;42,6;45,99999999;50,7;55,49999999;677177;7184250,6;2;2;2;3;3;2;3;3;3;3;3;3;;13,56;14,64;16,14;17,67;0,0144;0,0168;0,0205;0,0245;0,36;0,43;0,46;0,5;0,51;0,51;2,65486725663717;3,17109144542773;3,39233038348083;3,41530054644809;3,48360655737705;3,15985130111524;68;8;"X5.Y2";"X9.Y3";"X18.Y5";"X22.Y7";"X29.Y9";"X43.Y13";1,0158;0,3387;0,0144;0,0729;0,0566;0,039;1,0302;0,3531;0,0288;0,0873;0,071;0,0534;0,7557;0,234;0;0,0585;0,0422;0,0246;14,768;14,2419047619048;13,56;14,834;14,945;14,94;14,7903703703704;14,276;13,56;15,1525;15,4066666666667;15,63;0,918201516793066;0,952119834158085;1;0,914116219495753;0,907326865172298;0,907630522088353;0;1;3,9446165849843;2;3,9446165849843;2;34,4175209561242;6;34,4175209561242;6;34,4175209561242;6;82,1166902634444;9;101,140096898544;10;0;0,330909153371739;0,330909153371739;0,878594658705201;0,878594658705201;0,878594658705201;1,05950060732674;1,1028023318015;0;1,04953166190079;1,04953166190079;1,35425489361205;1,35425489361205;1,35425489361205;1,24755340905744;1,12191870829937;398;183,940841107395;25,4893230426103;6;0,798869263737731;9,0681243473717;0;0,330909153371739;0,330909153371739;0,946052977178762;0,946052977178762;0,946052977178762;1,00846753937701;1,00846753937701;0;1,04953166190079;1,04953166190079;2,1819138183223;2,1819138183223;2,1819138183223;2,20142601344411;2,20142601344411;0;1,48086697152015;1,48086697152015;7,46686515486288;7,46686515486288;7,46686515486288;9,32763874708388;9,32763874708388
I4;0,6;27;I4/80A;Carvalho-brasileiro;Roupala montana var. brasiliensis (Klotzsch) K.S.Edwards;Proteaceae;Roumon;St;42,6;45,99999999;50,7;55,49999999;677177;7184250,6;2;2;2;3;3;2;3;3;3;3;3;3;;13,56;14,64;16,14;17,67;0,0144;0,0168;0,0205;0,0245;0,36;0,43;0,46;0,5;0,51;0,51;2,65486725663717;3,17109144542773;3,39233038348083;3,41530054644809;3,48360655737705;3,15985130111524;68;8;"X5.Y2";"X9.Y3";"X18.Y5";"X22.Y7";"X29.Y9";"X43.Y13";1,0158;0,3387;0,0144;0,0729;0,0566;0,039;1,0302;0,3531;0,0288;0,0873;0,071;0,0534;0,7557;0,234;0;0,0585;0,0422;0,0246;14,768;14,2419047619048;13,56;14,834;14,945;14,94;14,7903703703704;14,276;13,56;15,1525;15,4066666666667;15,63;0,918201516793066;0,952119834158085;1;0,914116219495753;0,907326865172298;0,907630522088353;0;1;3,9446165849843;2;3,9446165849843;2;34,4175209561242;6;34,4175209561242;6;34,4175209561242;6;82,1166902634444;9;101,140096898544;10;0;0,330909153371739;0,330909153371739;0,878594658705201;0,878594658705201;0,878594658705201;1,05950060732674;1,1028023318015;0;1,04953166190079;1,04953166190079;1,35425489361205;1,35425489361205;1,35425489361205;1,24755340905744;1,12191870829937;398;183,940841107395;25,4893230426103;6;0,798869263737731;9,0681243473717;0;0,330909153371739;0,330909153371739;0,946052977178762;0,946052977178762;0,946052977178762;1,00846753937701;1,00846753937701;0;1,04953166190079;1,04953166190079;2,1819138183223;2,1819138183223;2,1819138183223;2,20142601344411;2,20142601344411;0;1,48086697152015;1,48086697152015;7,46686515486288;7,46686515486288;7,46686515486288;9,32763874708388;9,32763874708388
F6;39,5;26,5;F6/126A;Jacarandá cipó;Machaerium brasiliense Vogel;Fabaceae;Macbra;Si;32,39999999;34,39999999;37,10000001;40,70000001;677026,5;7184389,5;2;2;1;3;2;1;3;3;1;2;2;4;;10,31;10,95;11,81;12,96;0,0083;0,0094;0,011;0,0132;0,21;0,25;0,29;0,29;0,34;0,38;2,0368574199806;2,42483026188167;2,81280310378274;2,64840182648402;3,10502283105023;3,21761219305673;45;7;"X3.Y3";"X6.Y6";"X12.Y11";"X14.Y14";"X19.Y18";"X28.Y27";3,0048;0,8627;0,1028;0,0771;0,0545;0,0109;3,0131;0,871;0,1111;0,0854;0,0628;0,0192;2,9645;0,8544;0,1028;0,0771;0,0545;0,0109;18,2529113924051;20,6378947368421;14,4666666666667;17,04;13,815;11,045;18,3547435897436;21,2116666666667;15,298;20,405;14,9833333333333;11,78;0,564841398632436;0,499566459247169;0,712672811059908;0,605046948356808;0,746290264205574;0,933454051607062;0;0;0;0;12,0961879078001;2;20,8745704469923;3;20,8745704469923;3;35,6816633419532;4;51,6547657331412;5;70,1225755655061;6;0;0;0,476600141109623;0,641894649776991;0,641894649776991;0,832054387415649;0,905893358111155;0,966239008108467;0;0;1,49313513536367;2,02284547542226;2,02284547542226;3,28710444460661;3,40292414917575;3,46681911077168;399;87,041668279627;18,8466760626278;5;0,541510656897503;2,78648617132424;0;0;0,476600141109623;0,641894649776991;0,641894649776991;0,832054387415649;0,832054387415649;0,832054387415649;0;0;1,49313513536367;2,02284547542226;2,02284547542226;3,28710444460661;3,28710444460661;3,28710444460661;0;0;3,68922556105141;5,74293827202052;5,74293827202052;9,84546557743019;9,84546557743019;9,84546557743019
H2;30,1;17;H2/55B;Açoita cavalo;Luehea divaricata Mart. & Zucc.;Malvaceae;Luediv;P;NA;31,49999998;32,70000001;33,2;677117;7184180,1;NA;3;2;NA;3;2;NA;3;3;NA;2;2;;NA;10,03;10,41;10,57;NA;0,0079;0,0085;0,0088;NA;NA;NA;0,13;0,09;0,05;NA;NA;NA;1,29611166500499;0,897308075772682;0,48030739673391;44;6;"X4.Y1";"X8.Y2";"X15.Y3";"X19.Y3";"X25.Y4";"X37.Y6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;19,365223880597;19,9905555555556;15,8775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B4;26;6,5;B4/119A;Citronela gangonha;Citronella gongonha (Mart.) R.A.Howard;Cardiopteridaceae;Citgon;Si;NA;NA;34,90000001;38,79999999;676806,5;7184276;NA;NA;42;NA;NA;2;NA;NA;3;NA;NA;3;;NA;NA;11,11;12,35;NA;NA;0,0097;0,012;NA;NA;NA;NA;NA;0,41;NA;NA;NA;NA;NA;3,69036903690369;18;7;"X1.Y2";"X2.Y3";"X3.Y6";"X3.Y8";"X4.Y10";"X6.Y15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;17,7967857142857;14,39;14,055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
J4;0,6;0,3;J4/1C;Vacum;Allophylus edulis (A. St.-Hil., Cambess. & A. Juss.) Radlk.;Sapindaceae;Alledu;St;54,09999999;54,3;55,39999999;55,7;677200,3;7184250,6;3;3;2;3;3;2;3;3;3;3;3;3;;17,22;17,28;17,63;17,73;0,0233;0,0235;0,0244;0,0247;0,02;0,07;0,06;0,12;0,07;0,03;0,116144018583043;0,40650406504065;0,348432055749129;0,694444444444444;0,405092592592593;0,170164492342598;2;8;"X5.Y2";"X10.Y3";"X19.Y5";"X23.Y7";"X31.Y9";"X46.Y13";1,0069;0,2267;0,1096;0,0432;0,0159;0,0159;1,0302;0,25;0,1329;0,0665;0,0392;0,0392;0,4267;0,0567;0,0567;0;0;0;14,768;14,5714285714286;17,794;14,4525;15,725;15,725;14,7225925925926;14,3676923076923;17,9375;13,53;14,23;14,23;1,1660346695558;1,18176470588235;0,967741935483871;1,19148936170213;1,09507154213037;1,09507154213037;0;1;0;1;6,48459713438316;2;24,3979523878275;4;24,3979523878275;4;38,3209549380049;5;38,3209549380049;5;91,9395211878329;8;0;0;0,130569390499372;0,325078709544826;0,325078709544826;0,377132041672453;0,377132041672453;0,519576825036835;0;0;-0,40711858351261;-0,93512747973516;-0,93512747973516;-1,27557128723411;-1,27557128723411;-1,71703078234927;90;112,754121018845;18,0986683782992;6;0,687541261143577;5,37290027003464;0;0;0,130569390499372;0,325078709544826;0,325078709544826;0,377132041672453;0,377132041672453;0,427619237883111;0;0;-0,40711858351261;-0,93512747973516;-0,93512747973516;-1,27557128723411;-1,27557128723411;-1,38595189367195;0;0;1,03820927329563;3,33705805099514;3,33705805099514;4,49523112638321;4,49523112638321;6,01911076296721
F3;27,4;11,8;F3/151A;Canela;Ocotea bicolor Vattimo-Gil;Lauraceae;Ocobic;St;39,8;45,90000001;52,49999999;66,39999999;677011,8;7184227,4;3;3;2;1;3;2;3;3;3;3;3;3;;12,67;14,61;16,71;21,14;0,0126;0,0168;0,0219;0,0351;0,65;0,67;0,94;0,7;1,09;1,48;5,13022888713496;5,28808208366219;7,4191002367798;4,79123887748118;7,46064339493498;8,85697187312986;58;8;"X3.Y2";"X6.Y3";"X11.Y5";"X14.Y6";"X18.Y7";"X27.Y11";2,1061;0,3833;0,2281;0,1738;0,0706;0,0706;2,1187;0,3959;0,2407;0,1864;0,0832;0,0832;1,9705;0,3833;0,2281;0,1738;0,0706;0,0706;18,7550793650794;19,2015384615385;20,3585714285714;19,47;18,3566666666667;18,3566666666667;18,8532258064516;19,7458333333333;21,64;20,83;21,2;21,2;0,675550327107154;0,659842961301178;0,622342291768999;0,650744735490498;0,690212456873071;0,690212456873071;3,19999999925494;2;3,19999999925494;2;3,19999999925494;2;3,19999999925494;2;3,19999999925494;2;30,1248821274028;4;45,1481973404304;5;118,135320543526;9;2,09155485447277;2,09155485447277;2,09155485447277;2,09155485447277;2,09155485447277;2,38581878452317;2,52882197484914;2,78629187207855;10,6625000024826;10,6625000024826;10,6625000024826;10,6625000024826;10,6625000024826;12,489745987854;13,4582406106242;13,9402886500021;400;164,956512488028;18,7130045869654;5;0,844676351074938;4,85062064509169;4,18310970894554;4,18310970894554;4,18310970894554;4,18310970894554;4,18310970894554;4,47737363899594;4,62037682932191;4,87784672655132;21,3250000049651;21,3250000049651;21,3250000049651;21,3250000049651;21,3250000049651;23,1522459903365;24,1207406131068;24,6027886524846;7,01673488254079;7,01673488254079;7,01673488254079;7,01673488254079;7,01673488254079;12,616619895202;15,7475608512687;24,8383893751169
G5;10;23,5;G5/74B;Cafezeiro;Casearia sylvestris Sw.;Salicaceae;Cassyl;Si;32,5;33,2;34,30000001;35,80000001;677073,5;7184310;2;2;2;2;2;2;3;3;3;3;3;3;;10,35;10,57;10,92;11,4;0,0084;0,0088;0,0094;0,0102;0,07;0,1;0,12;0,12;0,14;0,16;0,676328502415459;0,966183574879227;1,15942028985507;1,1352885525071;1,32450331125828;1,46520146520147;14;7;"X4.Y2";"X7.Y4";"X13.Y8";"X17.Y10";"X22.Y13";"X33.Y19";1,8064;0,2995;0,019;0,1282;0;0;1,8148;0,3079;0,0274;0,1366;0,0084;0,0084;1,7899;0,2995;0,019;0,1282;0;0;17,1909259259259;14,624375;12,96;18,495;10,35;10,35;17,32;14,9093333333333;15,57;21,21;NA;NA;0,602061811248398;0,707722552245822;0,798611111111111;0,559610705596107;1;1;0;0;0;0;0;0;17,0444447938417;2;28,0216939938918;3;28,0216939938918;3;28,0216939938918;3;120,905437702388;8;0;0;0;0,361438933577808;0,477709274093503;0,477709274093503;0,477709274093503;0,939983564979594;0;0;0;1,3038379343361;1,56437679501778;1,56437679501778;1,56437679501778;3,55736238376586;401;234,177573468247;29,3295130660645;6;0,793217670941348;6,82194577336378;0;0;0;0,361438933577808;0,477709274093503;0,477709274093503;0,477709274093503;0,939983564979594;0;0;0;1,3038379343361;1,56437679501778;1,56437679501778;1,56437679501778;3,55736238376586;0;0;0;4,24483747102782;6,27865581567957;6,27865581567957;6,27865581567957;22,6719960640475
G2;36,3;24,5;G2/88A;Pimenteira;Cinnamodendron dinisii Schwacke;Canellaceae;Cindin;P;121,6;122,4;124;125,7;677074,5;7184186,3;3;3;42;3;3;3;3;3;3;3;3;3;;38,71;38,96;39,47;40,01;0,1177;0,1192;0,1224;0,1257;0,08;0,13;0,14;0,17;0,17;0,18;0,206664944458796;0,335830534745544;0,361663652802893;0,436344969199179;0,436344969199179;0,456042563972637;17;6;"X4.Y1";"X7.Y2";"X13.Y3";"X17.Y3";"X22.Y4";"X33.Y6";2,7568;1,0262;0,5664;0,1925;0,1268;0,1268;2,8745;1,1439;0,6841;0,3102;0,2445;0,2445;1,4092;0,5445;0,2536;0;0;0;19,365223880597;21,7157142857143;27,51;22,77;29,4033333333333;29,4033333333333;19,0721212121212;20,866;26,11;19,582;24,75;24,75;1,99894409890017;1,78258009341491;1,40712468193384;1,70004391743522;1,31651740165514;1,31651740165514;0;1;4,20594816890505;2;17,0708469705797;4;17,0708469705797;4;17,0708469705797;4;73,9721305785849;8;107,942117331231;10;182,369967871605;14;0;0,0662726530725096;0,366047784025692;0,366047784025692;0,366047784025692;0,552603067218974;0,610976659075841;0,697977639467212;0;-6,63821779983288;-7,07372890361797;-7,07372890361797;-7,07372890361797;-10,7826705152852;-13,0811700869377;-18,0478415787196;83;94,2622083037619;15,7922449215456;6;0,67362563204181;4,83063015622639;0;0;0,248929724555626;0,248929724555626;0,248929724555626;0,393692530815236;0,51043971452897;0,565103519853721;0;0;3,50704801958091;3,50704801958091;3,50704801958091;3,46955326898572;-1,12744587431936;-3,0830143272893;0;0;1,67516130997472;1,67516130997472;1,67516130997472;3,92178291481815;6,58074591344467;7,96123967327454
